Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,dlPredict,dlResidual,drfPredict,drfResidual,gbmPredict,gbmResidual,glmPredict,glmResidual
429,5,1438326000000,6999,523,1,1,0,0,d,c,16350,7,2005,1,31,2013,"Jan,Apr,Jul,Oct",6329.138037714646,669.8619622853539,6941.247998046875,57.75200195312482,7519.967534667401,-520.9675346674012,6509.302538080694,489.6974619193061
431,5,1438326000000,12369,1045,1,1,0,1,d,c,4520,,,0,,,,11681.750869763398,687.2491302366016,10910.60583984375,1458.3941601562492,11637.690461955553,731.3095380444465,7625.466313201323,4743.533686798677
433,5,1438326000000,8970,904,1,1,0,1,a,c,30030,11,2010,0,,,,9149.602205525343,-179.60220552534338,10038.1652734375,-1068.1652734375002,9423.13506977964,-453.1350697796406,7429.284481042356,1540.7155189576442
441,5,1438326000000,8718,847,1,1,0,1,d,a,2530,,,0,,,,8801.42062644824,-83.42062644824,8936.647734375,-218.64773437499935,9391.551137521452,-673.5511375214519,7195.048266912781,1522.9517330872186
443,5,1438326000000,7056,566,1,1,0,1,d,a,11400,12,2005,0,,,,6634.313095434051,421.6869045659487,6834.100576171875,221.89942382812478,7136.438110760933,-80.43811076093334,6770.522543373168,285.47745662683155
452,5,1438326000000,7541,642,1,1,0,1,a,c,1850,8,2013,1,5,2011,"Feb,May,Aug,Nov",7649.815144390741,-108.8151443907409,7148.416669921875,392.5833300781251,7624.521058462149,-83.52105846214909,6816.758435568918,724.2415644310822
461,5,1438326000000,6252,567,1,1,0,1,d,c,1790,7,2013,1,40,2013,"Jan,Apr,Jul,Oct",6577.428500694388,-325.4285006943883,7900.58,-1648.58,7660.998491964823,-1408.9984919648232,6820.440431748371,-568.4404317483713
462,5,1438326000000,5518,637,1,1,0,1,a,a,44320,8,2008,0,,,,5397.604945381558,120.39505461844237,5839.15140625,-321.15140625000004,6523.994077078587,-1005.994077078587,6953.289082111733,-1435.2890821117326
465,5,1438326000000,10130,717,1,1,0,1,d,c,10890,4,2005,0,,,,8763.356053445108,1366.643946554892,8704.80333984375,1425.1966601562508,9209.821156076676,920.1788439233242,7156.487350073265,2973.5126499267353
467,5,1438326000000,17208,1761,1,1,0,1,a,c,20390,4,2008,0,,,,14763.127533772713,2444.872466227287,15543.8040625,1664.1959375000006,15955.886338762528,1252.1136612374721,8732.859597658244,8475.140402341756
471,5,1438326000000,9116,703,1,1,0,0,d,a,5300,,,1,45,2009,"Feb,May,Aug,Nov",9255.615216349923,-139.61521634992278,9119.2190625,-3.219062500000291,9072.491701773888,43.50829822611195,6682.945413500071,2433.0545864999294
472,5,1438326000000,7981,783,1,1,0,1,c,c,5030,8,2011,0,,,,8231.09643573032,-250.09643573032008,8569.43271484375,-588.4327148437496,8297.842236838824,-316.84223683882374,7204.680582518049,776.319417481951
483,5,1438326000000,6200,712,1,1,0,1,a,c,2310,9,2011,1,13,2010,"Jan,Apr,Jul,Oct",8038.137009521661,-1838.1370095216607,7824.12,-1624.12,8300.673504255301,-2100.673504255301,6955.120411303564,-755.1204113035637
494,5,1438326000000,9970,1202,1,1,0,1,b,a,1260,6,2011,0,,,,8448.481487463854,1521.5185125361459,10704.344228515625,-734.3442285156252,9786.854340605027,183.14565939497334,7729.200323499652,2240.799676500348
506,5,1438326000000,11162,1039,1,1,0,1,a,a,1850,12,2014,1,18,2011,"Feb,May,Aug,Nov",10213.80231771492,948.1976822850793,9438.84923828125,1723.1507617187508,9551.160412869936,1610.8395871300636,7309.109484441724,3852.890515558276
509,5,1438326000000,8130,576,1,1,0,1,a,a,4740,7,2008,1,37,2009,"Jan,Apr,Jul,Oct",7053.965559152394,1076.0344408476058,6940.85111328125,1189.14888671875,6937.000344298369,1192.9996557016311,6700.653088837891,1429.3469111621089
511,5,1438326000000,7376,846,1,1,0,1,a,a,2060,9,2009,0,,,,7536.308646189937,-160.30864618993655,7867.964921875,-491.9649218750001,7991.3288899208965,-615.3288899208965,7142.338383826049,233.6616161739512
512,5,1438326000000,8548,1812,1,1,0,0,b,b,590,,,1,5,2013,"Mar,Jun,Sept,Dec",7965.175229208154,582.8247707918463,7802.354736328125,745.645263671875,7808.347940913922,739.6520590860782,8281.723466834606,266.27653316539363
514,5,1438326000000,7568,707,1,1,0,0,c,c,1200,7,2012,1,27,2012,"Jan,Apr,Jul,Oct",7434.46503449616,133.53496550383989,8069.275712890625,-501.2757128906251,7791.040641597992,-223.04064159799236,6726.165228664322,841.8347713356779
518,5,1438326000000,8027,590,1,1,0,0,d,c,3330,3,2015,1,13,2010,"Jan,Apr,Jul,Oct",8336.165061146472,-309.165061146472,8029.726669921875,-2.7266699218753274,8027.920950702912,-0.9209507029117958,6581.170855081931,1445.8291449180688
521,5,1438326000000,8340,567,1,1,0,1,d,a,18610,11,2002,1,48,2011,"Mar,Jun,Sept,Dec",6867.042375539545,1472.957624460455,7562.77,777.2299999999996,7162.035426310784,1177.9645736892162,6740.111611659813,1599.8883883401868
526,5,1438326000000,11006,1434,1,1,0,1,a,a,120,,,1,48,2011,"Mar,Jun,Sept,Dec",12111.884481062816,-1105.8844810628161,13061.2328515625,-2055.2328515624995,12567.52360152412,-1561.5236015241207,7983.657002787222,3022.342997212778
528,5,1438326000000,14384,1166,1,1,0,1,a,c,20620,,,1,37,2009,"Jan,Apr,Jul,Oct",13959.84027712092,424.1597228790797,12626.8190625,1757.1809374999993,14394.035723737961,-10.035723737961234,7767.221743646223,6616.778256353777
530,5,1438326000000,9561,1438,1,1,0,1,a,c,18160,,,0,,,,12557.412307349798,-2996.4123073497976,12220.5366015625,-2659.5366015625004,13562.314863495118,-4001.3148634951176,8220.573901780299,1340.426098219701
540,5,1438326000000,8908,517,1,1,0,0,d,c,810,,,1,48,2012,"Jan,Apr,Jul,Oct",7369.940334016382,1538.0596659836183,7749.34,1158.6599999999999,7499.63472842384,1408.36527157616,6501.10062799498,2406.8993720050203
546,5,1438326000000,14468,1617,1,1,0,1,a,a,580,1,2005,0,,,,12184.070237926078,2283.9297620739217,14283.31470703125,184.68529296875022,14136.692483894116,331.30751610588413,8342.065424232569,6125.934575767431
547,5,1438326000000,6818,510,1,1,0,0,d,c,8990,11,2009,1,35,2010,"Mar,Jun,Sept,Dec",7348.423877363025,-530.423877363025,7415.541328125,-597.5413281250003,7451.320023900418,-633.3200239004182,6470.754848823766,347.2451511762338
551,5,1438326000000,11632,1278,1,1,0,1,a,c,2190,9,2013,0,,,,12390.016280075055,-758.016280075055,11641.684921875,-9.684921874999418,12176.620194248444,-544.620194248444,7925.435816295154,3706.564183704846
560,5,1438326000000,18197,1922,1,1,0,1,c,c,1910,7,2013,0,,,,17686.672924628438,510.3270753715624,16759.55671875,1437.4432812500017,16501.84333424974,1695.156665750259,8932.498840028158,9264.501159971842
562,5,1438326000000,20303,3255,1,1,0,1,b,c,1210,,,0,,,,19618.93868038756,684.0613196124395,19659.71359375,643.2864062500012,21246.55064230371,-943.5506423037114,10966.76627654556,9336.23372345444
572,5,1438326000000,8531,657,1,1,0,1,d,c,9230,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",9689.768662502138,-1158.7686625021379,9581.49,-1050.4899999999998,9333.99424844194,-802.9942484419407,7011.35414843855,1519.6458515614504
574,5,1438326000000,11592,720,1,1,0,1,d,a,4400,,,0,,,,8226.997541953187,3365.0024580468125,9620.083515625,1971.9164843750004,8302.281327329165,3289.718672670835,7005.766618868307,4586.233381131693
578,5,1438326000000,13399,1225,1,1,0,1,d,a,12700,4,2013,0,,,,12470.239745513623,928.7602544863767,12902.62958984375,496.3704101562507,13080.099139742142,318.90086025785786,7815.535855766793,5583.464144233207
584,5,1438326000000,6487,505,1,1,0,1,d,a,1360,,,1,35,2010,"Mar,Jun,Sept,Dec",6268.1182559138715,218.8817440861285,5975.548935546875,511.4510644531247,6400.121966920382,86.87803307961804,6594.5080948909745,-107.50809489097446
586,5,1438326000000,17879,2501,1,1,0,1,a,c,250,10,2008,0,,,,19394.968525349243,-1515.9685253492426,18545.71208984375,-666.7120898437497,19091.40260451246,-1212.4026045124592,9771.389318095084,8107.610681904916
590,5,1438326000000,7250,494,1,1,0,1,d,c,4520,9,2010,1,31,2013,"Jan,Apr,Jul,Oct",6020.669534063917,1229.3304659360829,6580.95046875,669.0495312499997,6808.415666839628,441.5843331603719,6684.80409772179,565.1959022782103
591,5,1438326000000,8600,641,1,1,0,1,a,c,3340,,,1,22,2012,"Mar,Jun,Sept,Dec",7508.13958237729,1091.86041762271,7306.883330078125,1293.1166699218747,7232.501421831137,1367.4985781688629,6842.783246125327,1757.2167538746726
592,5,1438326000000,5226,585,1,1,0,1,a,a,2540,6,2005,0,,,,5599.382998663459,-373.38299866345915,5719.53583984375,-493.5358398437502,5737.962189219481,-511.96218921948093,6755.958647471212,-1529.9586474712123
595,5,1438326000000,18690,1899,1,1,0,1,c,c,1130,6,2015,0,,,,16916.39071064869,1773.6092893513087,16332.52072265625,2357.4792773437493,16175.42608051706,2514.5739194829403,8900.580329090502,9789.419670909498
598,5,1438326000000,6675,763,1,1,0,0,c,a,550,12,2013,1,40,2014,"Jan,Apr,Jul,Oct",7468.926179316094,-793.926179316094,7253.6,-578.6000000000004,7215.884575537926,-540.8845755379261,6676.426828340103,-1.426828340103384
603,5,1438326000000,9432,1161,1,1,0,1,a,a,340,4,2007,1,13,2010,"Jan,Apr,Jul,Oct",9692.153743570187,-260.15374357018663,10398.66583984375,-966.6658398437503,10182.302615098244,-750.3026150982441,7526.287062165444,1905.7129378345562
604,5,1438326000000,8422,614,1,1,0,0,d,a,10950,3,2014,0,,,,7990.693123562723,431.3068764372774,7508.869609375,913.1303906249996,7886.651954702622,535.3480452973781,6624.298172252777,1797.7018277472234
606,5,1438326000000,7187,663,1,1,0,1,a,a,2260,11,2007,0,,,,6138.455238103252,1048.5447618967482,6287.6737890625,899.3262109375,6570.687609329409,616.3123906705914,6853.288747883111,333.7112521168892
607,5,1438326000000,5555,637,1,1,0,1,a,a,350,8,1999,1,14,2011,"Jan,Apr,Jul,Oct",6392.760999273303,-837.7609992733032,6034.623330078125,-479.62333007812504,6019.107256821877,-464.10725682187694,6699.972467597661,-1144.9724675976613
608,5,1438326000000,12554,1126,1,1,0,1,a,c,18370,2,2013,1,14,2011,"Jan,Apr,Jul,Oct",11827.735829868292,726.2641701317079,12386.62,167.3799999999992,11342.355177692658,1211.644822307342,7656.300415687612,4897.699584312388
641,5,1438326000000,6889,567,1,1,0,1,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",6347.7091212088035,541.2908787911965,6908.28666015625,-19.286660156250036,6182.820903695709,706.1790963042913,6719.8646064776985,169.13539352230146
642,5,1438326000000,3671,420,1,1,0,1,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",4317.947294247313,-646.947294247313,3639.58,31.420000000000073,5070.79165021289,-1399.79165021289,6575.1159675100935,-2904.1159675100935
643,5,1438326000000,13143,1312,1,1,0,1,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",11269.260912712605,1873.7390872873948,10631.83,2511.17,10939.048251084572,2203.9517489154277,7749.471050602937,5393.528949397063
649,5,1438326000000,5012,486,1,1,0,1,a,a,14570,11,2002,0,,,,5247.979770693439,-235.9797706934387,5015.65525390625,-3.6552539062504366,5040.840716175324,-28.840716175323905,6616.239937745238,-1604.2399377452384
650,5,1438326000000,7509,743,1,1,0,0,a,a,1420,10,2012,1,40,2014,"Jan,Apr,Jul,Oct",7746.754851484948,-237.75485148494772,7716.72828125,-207.72828124999978,7696.097730807549,-187.09773080754894,6636.069290329528,872.9307096704724
651,5,1438326000000,8687,992,1,1,0,1,a,a,200,,,0,,,,7819.267125241982,867.7328747580177,8421.16078125,265.8392187499994,8443.793002061135,243.20699793886524,7364.521636144433,1322.4783638555673
656,5,1438326000000,4576,465,1,1,0,1,d,a,410,4,2009,1,13,2010,"Jan,Apr,Jul,Oct",5459.553296717071,-883.5532967170711,5884.205,-1308.205,5584.04732980538,-1008.0473298053803,6510.334625285992,-1934.334625285992
658,5,1438326000000,7323,669,1,1,0,1,d,c,520,,,1,37,2009,"Jan,Apr,Jul,Oct",9417.098306449065,-2094.0983064490647,8533.509931640625,-1210.509931640625,8741.008125029093,-1418.0081250290932,6992.071587573126,330.9284124268743
660,5,1438326000000,6992,652,1,1,0,0,a,a,1200,11,2006,1,40,2014,"Jan,Apr,Jul,Oct",7203.130645033446,-211.13064503344594,7067.275791015625,-75.27579101562515,7000.715156726128,-8.715156726128043,6488.213654392981,503.78634560701903
662,5,1438326000000,10711,858,1,1,0,1,d,a,1070,,,0,,,,8538.43634217027,2172.563657829731,9051.689208984375,1659.310791015625,9276.951347782797,1434.0486522172032,7204.7488020978635,3506.2511979021365
663,5,1438326000000,8088,949,1,1,0,1,a,c,7860,5,2005,0,,,,10227.401993053738,-2139.401993053738,10479.41697265625,-2391.4169726562504,10289.256062082535,-2201.256062082535,7452.014271379536,635.9857286204642
664,5,1438326000000,8330,823,1,1,0,1,d,c,1680,10,2005,0,,,,9182.011925668034,-852.0119256680337,9318.21787109375,-988.2178710937496,9789.387381627745,-1459.3873816277446,7262.001345365483,1067.9986546345172
666,5,1438326000000,9706,778,1,1,0,1,c,c,2700,,,1,9,2011,"Mar,Jun,Sept,Dec",8906.672016952221,799.3279830477786,8927.62,778.3799999999992,8487.87059958983,1218.1294004101692,7047.405225488968,2658.5947745110316
667,5,1438326000000,11985,971,1,1,0,1,d,c,2870,9,2012,0,,,,10652.840981917454,1332.159018082546,10681.89490234375,1303.1050976562492,11182.76393278647,802.2360672135292,7499.969873782276,4485.030126217724
674,5,1438326000000,12593,1387,1,1,0,1,a,a,2640,12,2005,1,31,2013,"Feb,May,Aug,Nov",12866.128506183071,-273.1285061830713,12590.41,2.5900000000001455,13414.080964140183,-821.0809641401829,7844.49916815295,4748.50083184705
675,5,1438326000000,4350,421,1,1,0,1,a,a,2100,8,2013,1,14,2011,"Jan,Apr,Jul,Oct",5162.391157676125,-812.3911576761247,4817.25994140625,-467.2599414062497,4690.677818618304,-340.6778186183037,6385.886985384306,-2035.8869853843062
676,5,1438326000000,9974,1943,1,1,0,1,b,b,1410,9,2008,0,,,,10021.030585332344,-47.030585332344344,10994.36826171875,-1020.3682617187496,8872.366916708237,1101.633083291763,8902.614102165186,1071.3858978348144
679,5,1438326000000,11868,1188,1,1,0,1,a,a,4140,9,2012,0,,,,11301.204388393271,566.7956116067289,12104.12158203125,-236.12158203125,11435.181645921952,432.8183540780483,7668.713790025271,4199.286209974729
688,5,1438326000000,5107,469,1,1,0,1,a,a,18760,8,2015,1,14,2011,"Jan,Apr,Jul,Oct",5359.32416138458,-252.3241613845803,5019.756669921875,87.24333007812493,5379.4174347431945,-272.41743474319446,6509.289956172783,-1402.2899561727827
690,5,1438326000000,7070,898,1,1,0,1,a,a,100,,,0,,,,7170.577021333265,-100.5770213332653,7419.42544921875,-349.42544921875015,7576.184619120842,-506.1846191208424,7220.781065655145,-150.78106565514463
694,5,1438326000000,10257,893,1,1,0,0,a,c,460,11,2012,1,40,2014,"Jan,Apr,Jul,Oct",10500.445874302442,-243.44587430244246,9539.326669921875,717.6733300781252,9675.6901532929,581.3098467070995,6979.77189612505,3277.2281038749497
697,5,1438326000000,14464,1150,1,1,0,1,d,a,3780,,,1,40,2011,"Jan,Apr,Jul,Oct",12099.507815963028,2364.4921840369716,12036.07,2427.9300000000003,11960.214821271187,2503.7851787288128,7599.374878362345,6864.625121637655
698,5,1438326000000,18308,1974,1,1,0,1,a,a,1790,5,2011,0,,,,17322.480037231617,985.5199627683833,16544.66240234375,1763.3375976562493,16819.20352464128,1488.7964753587185,8873.65590913294,9434.34409086706
705,5,1438326000000,12450,1185,1,1,0,1,a,a,4140,9,2012,1,18,2011,"Feb,May,Aug,Nov",11720.56363495829,729.4363650417108,11604.29,845.7099999999991,11497.150815538651,952.8491844613491,7547.062323416467,4902.937676583533
706,5,1438326000000,7797,630,1,1,0,0,d,a,7830,9,2014,1,10,2014,"Mar,Jun,Sept,Dec",7866.686073227811,-69.686073227811,8028.97599609375,-231.97599609374993,8044.846314839608,-247.84631483960766,6447.129277224303,1349.8707227756968
719,5,1438326000000,6972,568,1,1,0,0,c,c,8190,,,1,45,2009,"Feb,May,Aug,Nov",7843.169189946143,-871.169189946143,7369.5027734375,-397.50277343749985,7467.141175262219,-495.1411752622189,6584.615537074918,387.3844629250816
721,5,1438326000000,9969,823,1,1,0,1,a,c,3590,9,2012,1,22,2012,"Mar,Jun,Sept,Dec",9923.426623858437,45.57337614156313,9331.767001953125,637.2329980468749,9008.146332107073,960.8536678929268,7113.546415180521,2855.453584819479
722,5,1438326000000,9349,1396,1,1,0,1,a,a,50,,,0,,,,10888.68971724026,-1539.6897172402605,11514.6762109375,-2165.6762109374995,11695.565291814095,-2346.565291814095,7977.648611310724,1371.351388689276
723,5,1438326000000,12047,787,1,1,0,1,d,c,5650,9,2008,1,5,2013,"Feb,May,Aug,Nov",10813.05707955354,1233.9429204464595,10515.1625,1531.8374999999996,10245.826273999697,1801.1737260003028,7061.963743811328,4985.036256188672
726,5,1438326000000,13962,1192,1,1,0,1,a,c,40540,2,2002,0,,,,11734.732328254515,2227.267671745485,12292.0601171875,1669.9398828124995,12376.258156351334,1585.741843648666,7928.0432633663295,6033.9567366336705
727,5,1438326000000,6345,524,1,1,0,1,a,a,2050,3,2007,0,,,,5186.468926581224,1158.531073418776,5497.795966796875,847.2040332031247,5119.3420088510575,1225.6579911489425,6674.566227705887,-329.5662277058873
734,5,1438326000000,6829,582,1,1,0,1,a,a,220,,,1,36,2013,"Mar,Jun,Sept,Dec",5993.940035285235,835.0599647147646,6375.0941796875,453.9058203124996,5825.75801103521,1003.2419889647899,6641.813798691292,187.1862013087084
735,5,1438326000000,7530,594,1,1,0,1,d,c,1920,4,2005,0,,,,6724.85217278019,805.1478272198101,6893.649794921875,636.3502050781253,7149.009410343653,380.99058965634686,6939.642260800378,590.3577391996223
740,5,1438326000000,10085,672,1,1,0,1,d,a,6400,3,2014,0,,,,8007.057896443252,2077.9421035567484,7718.633515625,2366.3664843750003,7642.097283444888,2442.9027165551124,6958.97716725216,3126.02283274784
741,5,1438326000000,11253,1137,1,1,0,1,d,c,11900,,,0,,,,12713.425145289908,-1460.425145289908,11947.69029296875,-694.6902929687494,12632.261464885956,-1379.2614648859562,7783.323979782785,3469.6760202172154
747,5,1438326000000,10708,826,1,1,0,1,c,c,45740,8,2008,0,,,,9744.509994129032,963.4900058709682,9372.4352734375,1335.5647265624993,9444.899567655808,1263.100432344192,7384.540579053311,3323.4594209466886
750,5,1438326000000,6395,499,1,1,0,0,d,a,8670,2,2002,1,14,2011,"Jan,Apr,Jul,Oct",6910.633274457373,-515.6332744573729,6683.78,-288.77999999999975,6935.5286465795325,-540.5286465795325,6321.156020627066,73.84397937293397
754,5,1438326000000,8920,927,1,1,0,1,c,c,380,5,2008,1,10,2014,"Mar,Jun,Sept,Dec",8770.765867124202,149.2341328757975,9270.953330078126,-350.9533300781259,9138.672678432948,-218.67267843294758,7252.434229747974,1667.5657702520257
760,5,1438326000000,8350,1258,1,1,0,1,a,a,560,1,2011,0,,,,9366.135198710752,-1016.1351987107519,9379.16642578125,-1029.16642578125,10304.465563229805,-1954.4655632298054,7797.695917174278,552.3040828257217
762,5,1438326000000,6647,532,1,1,0,1,d,c,1280,,,1,10,2013,"Mar,Jun,Sept,Dec",6421.677662250132,225.32233774986798,6058.945693359375,588.0543066406253,6537.732317767626,109.26768223237377,6675.070998856245,-28.07099885624484
763,5,1438326000000,8022,658,1,1,0,1,d,c,32240,3,2010,0,,,,7860.8154981903535,161.18450180964646,7749.12203125,272.87796875000004,7855.152206949479,166.84779305052143,7133.981584366324,888.0184156336763
764,5,1438326000000,5873,583,1,1,0,1,a,c,26490,,,1,10,2014,"Mar,Jun,Sept,Dec",5698.862376481917,174.13762351808327,6304.377109375,-431.37710937500015,6348.417941085583,-475.41794108558315,6776.92273851877,-903.9227385187696
771,5,1438326000000,8556,844,1,1,0,0,a,a,20640,9,2007,0,,,,8424.805406643703,131.19459335629654,8669.153681640624,-113.1536816406242,8747.782614163643,-191.7826141636433,6927.865051091532,1628.1349489084678
772,5,1438326000000,5224,635,1,1,0,1,d,c,1850,,,0,,,,7314.476999521644,-2090.476999521644,7265.868232421875,-2041.8682324218753,7501.163391790873,-2277.163391790873,6989.819872534863,-1765.819872534863
777,5,1438326000000,6226,460,1,1,0,1,d,c,8250,10,2004,1,10,2013,"Mar,Jun,Sept,Dec",6414.006919097585,-188.0069190975846,5888.18,337.8199999999997,6191.9850925715255,34.014907428474544,6570.62866020287,-344.6286602028704
779,5,1438326000000,8236,798,1,1,0,1,a,a,16990,4,2004,0,,,,7754.797560898256,481.20243910174395,8155.77171875,80.22828124999978,8398.286887101418,-162.28688710141796,7128.181981557369,1107.818018442631
782,5,1438326000000,7357,630,1,1,0,1,c,c,5390,8,2003,1,1,2012,"Jan,Apr,Jul,Oct",7875.099677327487,-518.0996773274874,7419.318330078125,-62.318330078124745,7644.848612330443,-287.84861233044285,6810.448034494388,546.5519655056123
